Table 3,"Water footprint, carbon footprint, and water scarcity footprint of a hypothetical 1 MW data center placed within each US subbasin.",Unnamed: 2,Unnamed: 3
HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC
4070006,1.8984670918854576,6.842553633785157,0.6483860322405153
4070007,1.8034982613224186,6.842553633785157,0.6483860322405153
4080101,1.774984379618585,6.842553633785157,0.6483860322405153
4080102,1.9200552178423147,6.842553633785157,0.6483860322405153
4080103,1.8922676306182336,6.842553633785157,0.6483860322405153
4080104,1.0636071297645033,6.842553633785157,0.6483860322405153
4080201,1.3404920713103532,6.842553633785157,0.6483860322405153
4080202,1.6159648987671174,6.842553633785157,0.6483860322405153
4080203,1.2008183802693455,6.842553633785157,0.6483860322405153
4080204,1.611382153722972,6.842553633785157,0.6483860322405153
4080205,1.9317441192550353,6.842553633785157,0.6483860322405153
4080206,1.0636071297645033,6.842553633785157,0.6483860322405153
4090001,1.3126967296343963,6.842553633785157,0.6483860322405153
4090002,1.0636071297645033,6.842553633785157,0.6483860322405153
4090003,1.6505357973774584,6.842553633785157,0.6483860322405153
4090004,2.277015489582502,6.842553633785157,0.6483860322405153
4090005,1.5812648426037073,6.842553633785157,0.6483860322405153
4100001,1.62830252741495,5.1401591411228384,0.5342841532541222
4100002,1.488252946035924,5.1401591411228384,0.5342841532541222
4100003,1.2070031023349983,3.6860649401436643,0.43682443914551305
4100004,1.1719005228016854,3.6860649401436643,0.43682443914551305
4100005,0.5756233925349246,3.6860649401436643,0.43682443914551305
4100006,1.2311173062971341,3.6860649401436643,0.43682443914551305
4100007,0.9451296863592157,3.6860649401436643,0.43682443914551305
4100008,1.2306775958251857,3.6860649401436643,0.43682443914551305
4100009,0.5756233925349246,3.6860649401436643,0.43682443914551305
4100010,1.2733240963393062,3.6860649401436643,0.43682443914551305
4100011,1.187195135381101,3.6860649401436643,0.43682443914551305
4100012,1.1337620419849765,3.6860649401436643,0.43682443914551305
4110001,1.0019930229767482,3.6860649401436643,0.43682443914551305
4110002,0.9645959396341329,3.6860649401436643,0.43682443914551305
4110003,1.0029727503245864,3.6860649401436643,0.43682443914551305
4110004,0.9501079726516053,3.6860649401436643,0.43682443914551305
4120101,0.886704287642212,3.6860649401436643,0.43682443914551305
4120102,0.8200842507906475,3.5830752790006697,0.2285957850998019
4120103,0.8465309816983357,3.5830752790006697,0.2285957850998019
4120104,1.1659100474246908,3.5830752790006697,0.2285957850998019
4130001,1.3798600807628405,3.5830752790006697,0.2285957850998019
4130002,0.951122514962003,3.5830752790006697,0.2285957850998019
4130003,0.6153252550974442,3.5830752790006697,0.2285957850998019
4140101,0.9999181014390807,3.5830752790006697,0.2285957850998019
4140102,0.7604498994941826,3.5830752790006697,0.2285957850998019
4140201,1.0104189234689955,3.5830752790006697,0.2285957850998019
4140202,0.7982481926607217,3.5830752790006697,0.2285957850998019
4140203,0.516552498317592,3.5830752790006697,0.2285957850998019
4150101,0.7248303438823344,3.5830752790006697,0.2285957850998019
4150102,0.9279141813098881,3.5830752790006697,0.2285957850998019
4150301,0.516552498317592,3.5830752790006697,0.2285957850998019
4150302,0.6813788118805265,3.5830752790006697,0.2285957850998019
4150303,0.9086977359314004,3.5830752790006697,0.2285957850998019
4150304,0.8721684567710083,3.5830752790006697,0.2285957850998019
4150305,0.814582251873413,3.5830752790006697,0.2285957850998019
4150306,0.8656703116763522,3.5830752790006697,0.2285957850998019
4150307,0.8651013025258141,3.5830752790006697,0.2285957850998019
4150308,,,
5010001,0.7513438619249649,3.6860649401436643,0.43682443914551305
5010002,0.784256241699476,3.5830752790006697,0.2285957850998019
5010003,0.5756233925349246,3.6860649401436643,0.43682443914551305
5010004,0.8687219391925027,3.6860649401436643,0.43682443914551305
5010005,0.8800974344026498,3.6860649401436643,0.43682443914551305
